Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
b'\xe3\x82\xa2\xe3\x83\xaa\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb4',b'a62233fa8c4442c',b'20634',b'21673',b'2922',b'2885745506',b'False',b'',b'2014-11-01 01:59:51',b'967967451647328256',b'\xe3\x81\x86\xe3\x81\xa1\xe3\x82\x82\xe3\x80\x81@Maybelline \xc3\x97@GiGiHadid \n\xe6\xac\xb2\xe3\x81\x97\xe3\x81\x84\xe3\x81\x91\xe3\x81\xa9\xe9\xab\x98\xe3\x81\x8f\xe3\x81\xa6\xe8\xb2\xb7\xe3\x81\x88\xe3\x81\xaa\xe3\x81\x84\n\xe8\xb2\xb7\xe3\x81\xa3\xe3\x81\x9f\xe4\xba\xba\xe7\xbe\xa8\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x84\xf0\x9f\x98\x9e\xf0\x9f\x98\x9e\xf0\x9f\x98\x9e',b'ja',b'Twitter for iPhone',b'0',b'None',b'None'
b'Paola Duarte',b'pam_dizzle',b'6439',b'9870',b'684',b'710923792961286144',b'False',b'',b'2016-03-18 20:20:15',b'967966938944102400',b'RT @AdrianaLima: \xe2\x9c\xa8\xf0\x9f\x92\x96 #FBF TO MY #NYFW LOOK \xf0\x9f\x92\x96\xe2\x9c\xa8 @Maybelline #maybellinegirls https://t.co/PN4EqwxjJI',b'en',b'Twitter for iPhone',b'479',b'None',b'None'
b'shleb',b'_shleb',b'9482',b'25651',b'340',b'833773150651420673',b'False',"b'Huntington, WV'",b'2017-02-20 20:19:44',b'967966677358010373',"b""RT @Maybelline: You asked for it...and it's here, babellines! We're finally bringing our highly coveted #BurgundyBar palette to the US! Sig\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'52',b'None',b'None'
b'makeupby_Star',b'ULUVSTAR',b'197',b'401',b'113',b'2538623964',b'False',"b'Atlanta, GA'",b'2014-06-01 03:59:57',b'967966591299325957',b'Loving my #fishtailbrows done with \n@wetnwildbeauty brow pencil in \xe2\x80\x9cdark brown\xe2\x80\x9d \n@MorpheBrushes \xe2\x80\x9c35O\xe2\x80\x9d eyeshadow pal\xe2\x80\xa6 https://t.co/KpO6YOt10N',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'AnHELLica\xe2\x9c\xa8',b'angelicam_s',b'41028',b'26346',b'905',b'324119954',b'False',"b'Victoria, TX'",b'2011-06-26 01:37:17',b'967966118018273280',b'Just tried out the new @Maybelline SuperStay Foundation! And boy is the name fitting! It was a struggle to take off! \xf0\x9f\x98\xa9',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Frincellar rivera',b'Frincellarrive1',b'34',b'157',b'8',b'963857656032079872',b'False',b'Queens ny',b'2018-02-14 19:29:07',b'967964864470806529',b'@Maybelline my sis michelle dawkins been advertising ur lipstick the new matte..check it out https://t.co/49nSQ52sWT',b'en',b'Twitter Lite',b'0',b'64574086',b'Maybelline'
b'Brianna E. Romero',b'Fashionbrista5',b'7431',b'268',b'278',b'302301808',b'False',"b'Tucson, AZ'",b'2011-05-20 23:29:11',b'967964630281871360',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/EfGVO1ExUP',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'Neli.M\xe2\x9d\xa5',b'prncsss_neli',b'7495',b'4981',b'354',b'174060208',b'False',b'',b'2010-08-03 00:48:58',b'967963719002071040',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics @BECCA_COSMETICS @tartecosmetics @revlon @LauraMercier @UrbanDecay Gorgeous woman \xf0\x9f\x98\x8d\xf0\x9f\xa7\xa1',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
b'jess',b'xjessicaadri',b'11639',b'2160',b'207',b'64521261',b'False',b'',b'2009-08-10 21:30:23',b'967962531762397184',b'@loreal Magic Lumi Primer \n@MACcosmetics Pro Longwear Foundation \n@Maybelline Fit Me Concealer &amp; Loose Powder\xe2\x80\xa6 https://t.co/NtrAKEswcD',b'en',b'Twitter for iPhone',b'0',b'64521261',b'xjessicaadri'
b'Onica Layne',b'o_onica',b'5022',b'2696',b'131',b'58369134',b'False',b'Chicago IL',b'2009-07-20 02:52:15',b'967961006818381824',b'RT @o_onica: Have you all seen my 12 Days of Foundation Day 8: @Maybelline Superstay Full Coverage Foundation Review #newfoundation #founda\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'Lou rose',b'Makeupbylourose',b'1',b'11',b'25',b'966135671600525318',b'False',b'',b'2018-02-21 02:21:08',b'967960816942108672',b'Medusa \xf0\x9f\x90\x8d @bhcosmetics take me back to Brazil/backlight highlight palette @NyxCosmetics glitter/glue @Maybelline gel\xe2\x80\xa6 https://t.co/HHDZixJkzs',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Laura Chamberlain',b'gracemelodies10',b'18996',b'18936',b'1422',b'2715479474',b'False',b'',b'2014-08-07 22:22:57',b'967960123057557505',b'@Maybelline Thank you for supporting @WCTH_TV on @hallmarkchannel! #Hearties appreciate it!',b'en',b'Twitter Web Client',b'0',b'64574086',b'Maybelline'
b'\xe2\x9c\xb4\xe2\x9d\xa3Jerika\xe2\x9d\xa3\xe2\x9c\xb4',b'FallonDuskHeart',b'1328',b'1569',b'60',b'900827151943028737',b'False',b'',b'2017-08-24 21:08:24',b'967959352660414465',b'@STEFANIAVIKS @goIdgIow @NYXCosmetics_UK @NyxCosmetics @inglotireland @EylureOfficial @Certifeye @Maybelline \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 beautiful',b'en',b'Twitter for Android',b'0',b'2679626788',b'STEFANIAVIKS'
b'Brittany Nicole',b'MakeupBNicole',b'22227',b'6578',b'528',b'3666000983',b'False',b'',b'2015-09-15 17:15:27',b'967958796998987776',"b""RT @Maybelline: You asked for it...and it's here, babellines! We're finally bringing our highly coveted #BurgundyBar palette to the US! Sig\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'52',b'None',b'None'
b'queenSuz\xf0\x9f\x92\xab',b'les_be_proud',b'18122',b'35741',b'353',b'1478779531',b'False',b'lost in the music',b'2013-06-03 03:22:23',b'967957162478702596',"b'RT @OmgItsGare: I can do natural, too. \xf0\x9f\x91\x80\n@ABHcosmetics @norvina1 - @amrezy Highlighter @Maybelline - Fit Me Foundation @BenefitBeauty - Bro\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'2',b'None',b'None'
"b""Female Blogger's RT \xf0\x9f\x92\x96""",b'BeautBlogsRT',b'318',b'209',b'202',b'934560302217285633',b'False',"b'England, United Kingdom'",b'2017-11-25 23:11:54',b'967956622269210624',b'RT @ActuallyAnnaxo: Review of the new @Maybelline Total Temptation Mascara!\n\nhttps://t.co/zB5fa2jzBs\n\n@BBlogCollective @bbloggerschat @BBlo\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'2',b'None',b'None'
b'Mindy Juniel',b'avonleamj',b'3199',b'2097',b'209',b'29464840',b'False',b'',b'2009-04-07 15:01:36',b'967956023842451456',"b'RT @wcthlvr: #Hearties thank @Maybelline for sponsoring @WCTH_TV @hallmarkchannel, good quality family TV.'",b'en',b'Twitter for iPhone',b'2',b'None',b'None'
b'SheriLynn DiGiovanna',b'sheridigi',b'5125',b'3309',b'1606',b'35796460',b'False',"b'#Nashville, TN'",b'2009-04-27 17:11:08',b'967955921644204033',"b'RT @wcthlvr: #Hearties thank @Maybelline for sponsoring @WCTH_TV @hallmarkchannel, good quality family TV.'",b'en',b'Twitter Web Client',b'2',b'None',b'None'
b'Joann Becker',b'wcthlvr',b'15971',b'739',b'285',b'735925850231578624',b'False',b'',b'2016-05-26 20:09:30',b'967955377852567552',"b'#Hearties thank @Maybelline for sponsoring @WCTH_TV @hallmarkchannel, good quality family TV.'",b'en',b'Twitter for Android',b'2',b'None',b'None'
b'amia matthews',b'amiamatthews2',b'2',b'0',b'0',b'967949567751806978',b'False',b'',b'2018-02-26 02:28:55',b'967954472289882112',b'@Maybelline https://t.co/ioi6W6FP68',b'und',b'Twitter for iPhone',b'0',b'967949567751806978',b'amiamatthews2'
b'Mary',b'mny1020',b'4330',b'2844',b'111',b'21303092',b'False',b'Philly Area',b'2009-02-19 14:39:38',b'967951407956537344',b'@Maybelline please tell me you are not discontinuing the better skin foundation line..........',b'en',b'Twitter Web Client',b'0',b'64574086',b'Maybelline'
b'Lori Hickman',b'LuLuSixter',b'14703',b'7362',b'672',b'4573365975',b'False',b'',b'2015-12-23 01:22:57',b'967951100610478081',b'RT @stilesm67: Loving @Maybelline supporting @hallmarkchannel #Hearties',b'en',b'Twitter Lite',b'5',b'None',b'None'
b'Domino\xe2\x99\x8a\xef\xb8\x8f',b'DOMINOdoesHAIR',b'4122',b'3387',b'348',b'115316612',b'False',b'',b'2010-02-18 08:40:55',b'967950740932132864',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest love this line but not full enough coverage for me. The\xe2\x80\xa6 https://t.co/cR8pmDCvhv',b'en',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'Maria Laura',b'Lau_maru',b'228',b'81',b'32',b'445127639',b'False',b'Argentina',b'2011-12-24 01:51:39',b'967950155638104064',b'RT @MBartholomew2: Thank you @maybelline for sponsoring #WCTH @hallmarkchannel #hearties',b'en',b'Twitter Web Client',b'1',b'None',b'None'
b'\xf0\x9f\x94\xb1Fearless\xe2\x9a\x9c',b'Fearlesserenity',b'27547',b'25434',b'546',b'33729033',b'False',"b'Brooklyn, NY'",b'2009-04-21 00:12:13',b'967950049866108928',"b""RT @Maybelline: You asked for it...and it's here, babellines! We're finally bringing our highly coveted #BurgundyBar palette to the US! Sig\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'52',b'None',b'None'
b'MELINDA GODFREY',b'MINABUCKET2',b'8143',b'30349',b'395',b'48059346',b'False',b'',b'2009-06-17 18:25:34',b'967949944685518850',b'RT @stilesm67: Loving @Maybelline supporting @hallmarkchannel #Hearties',b'en',b'Twitter for Android',b'5',b'None',b'None'
b'M Bartholomew',b'MBartholomew2',b'255',b'550',b'101',b'612891323',b'False',b'',b'2012-06-19 21:55:47',b'967949611116744705',b'Thank you @maybelline for sponsoring #WCTH @hallmarkchannel #hearties',b'en',b'Twitter for Android',b'1',b'None',b'None'
b'Barbara Rohde',b'rohdebarb',b'6226',b'254',b'126',b'2436930951',b'False',b'',b'2014-03-26 01:44:40',b'967949349262016513',b'RT @stilesm67: Loving @Maybelline supporting @hallmarkchannel #Hearties',b'en',b'Twitter for iPhone',b'5',b'None',b'None'
b'Shell',b'stilesm67',b'7079',b'2533',b'261',b'392486181',b'False',b'Proud Jersey Girl',b'2011-10-17 03:33:52',b'967949306186657792',b'Loving @Maybelline supporting @hallmarkchannel #Hearties',b'en',b'Twitter for iPad',b'5',b'None',b'None'
b'\xf0\x9f\xa7\xa1 kaalee waalee \xf0\x9f\xa7\xa1',b'kaalethal',b'37125',b'22885',b'767',b'1392023924',b'False',b'Sc: kaalee_renaa',b'2013-04-30 13:05:12',b'967947932241661954',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'OC',b'Oalikacosmetics',b'17937',b'39113',b'11597',b'721734353911296000',b'False',b'REDEFINING BEAUTY! ',b'2016-04-17 16:17:33',b'967946620204736512',b'RT @bumbleandopal: Got my hair done so here\xe2\x80\x99s a lil look to go with \xe2\x98\xba\xef\xb8\x8f\n@Sephora Editorial palette\n@Oalikacosmetics brow pomade\n@Maybelline\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'Grace\xf0\x9f\x87\xaf\xf0\x9f\x87\xb5',b'luv___selena',b'716',b'2834',b'524',b'870655694504042496',b'False',b'',b'2017-06-02 14:57:48',b'967945390627602432',b'\xe3\x82\x84\xe3\x81\xa3\xe3\x81\xa8\xe8\xb2\xb7\xe3\x81\x88\xe3\x81\x9f\xf0\x9f\x92\x84\n@GiGiHadid @Maybelline https://t.co/O0JHwuK0FJ',b'ja',b'Twitter for iPhone',b'0',b'None',b'None'
b'Heidi Weller',b'HeidiSvec',b'433',b'66',b'64',b'757430216',b'False',"b'Wisconsin, USA'",b'2012-08-14 16:15:13',b'967943124667510784',b'Drugstore 0-100 Makeup Look @maybelline @makeuprevolution @j-catbeauty @soniakashuk @L`oeal... https://t.co/rU8YrTe2V9',b'en',b'Google',b'0',b'None',b'None'
b'Reiana  \xf0\x9f\x98\x88\xf0\x9f\x98\x88',b'itss_Reiana',b'49821',b'70549',b'993',b'598084328',b'False',b'',b'2012-06-03 06:39:11',b'967941849166966784',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'Chacha',b'AinIzyani',b'18842',b'2491',b'156',b'464461890',b'False',b'Malaysia',b'2012-01-15 07:49:28',b'967941828728123392',"b'#motd \xf0\x9f\x8c\xb7\n\nEyes\n@BenefitBeauty #Browzings\n@Maybelline Magnum Volume Express\n\nFace\n@Maybelline Baby Skin Pore Eraser,\xe2\x80\xa6 https://t.co/4hpj2evDEA'",b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'casey fox',b'slaysey',b'34412',b'4930',b'1823',b'498442684',b'False',b'',b'2012-02-21 02:12:06',b'967941491812429825',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics @BECCA_COSMETICS @tartecosmetics @revlon @LauraMercier @UrbanDecay me too \xf0\x9f\xa4\xa4',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
b'Kae.',b'_PrincessKaae',b'809',b'1438',b'416',b'846851876297498625',b'False',b'',b'2017-03-28 22:29:55',b'967940760849928192',b'@MakeupForWOC @Maybelline Thanks for all the love girl \xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f',b'en',b'Twitter for iPhone',b'0',b'3950477674',b'MakeupForWOC'
b'Kae.',b'_PrincessKaae',b'809',b'1438',b'416',b'846851876297498625',b'False',b'',b'2017-03-28 22:29:55',b'967940573461037058',b'RT @MakeupForWOC: Tattoo Studio Brow Gel by @maybelline on @_princesskaae \xf0\x9f\x98\x8d Tint that lasts for two days! https://t.co/jRABGolAAn',b'en',b'Twitter for iPhone',b'6',b'None',b'None'
b'(^\xef\xbd\xb0^)',b'janosauro',b'1437',b'2467',b'161',b'723008251',b'False',"b'Perth, Western Australia'",b'2012-07-28 23:35:10',b'967940055967744000',b'RT @TrashOnTheLand: @SP1LL1NGtea I will also be boycotting @boostmobile @BurgerKing @CadburyWorld  @Maybelline @Huggies @Dove @DegreeMen @D\xe2\x80\xa6',b'en',b'Twitter for Android',b'4',b'None',b'None'
b'Faye Flowers\xf0\x9f\xa6\x84',b'fayefflower',b'3000',b'238',b'82',b'2457838707',b'False',b'California/Tennessee',b'2014-04-03 17:20:30',b'967939625481330688',b'@OmgItsGare @ABHcosmetics @norvina1 @amrezy @Maybelline @BenefitBeauty @JeffreeStar @houseoflashes @elfcosmetics \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd',b'und',b'Twitter for iPhone',b'0',b'46815698',b'OmgItsGare'
b'Mulder',b'rad_pam',b'11244',b'12695',b'371',b'1276329217',b'False',b'misanthrope ',b'2013-03-17 23:57:51',b'967938472248881152',"b'I was wearing fit me by @Maybelline and let me tell y\xe2\x80\x99all that it is 7/10, it isn\xe2\x80\x99t cry-proof and you can see my tear marks'",b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'X AIDA X',b'axdamila',b'329',b'830',b'13',b'957646968750297088',b'False',b'UK',b'2018-01-28 16:10:04',b'967937348393725953',b'RT @VictoriaJustice: .@maybelline X @vmagazine party! Perfect ending to my NYFW. Loved this @KAadnevik dress so much! https://t.co/1uDm6wfP\xe2\x80\xa6',b'en',b'Twitter Web Client',b'638',b'None',b'None'
b'Danielle',b'Danielle_Fox91',b'2605',b'212',b'81',b'413244472',b'False',b'',b'2011-11-15 17:08:23',b'967936672439721984',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/Fv5qyHUDuA',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'Sadii',b'Beautybysadii',b'111',b'202',b'31',b'52043430',b'False',"b'London, England'",b'2009-06-29 12:39:07',b'967936367362740225',b'Used these amazing products to create this look \n@fentybeauty foundation and primer \n@ABHcosmetics dip brow please\xe2\x80\xa6 https://t.co/IgDBMwPMfH',b'en',b'Twitter for Android',b'0',b'None',b'None'
b'Crystel Barbee',b'crystelxoxx',b'69763',b'17347',b'5480',b'131252767',b'False',b'',b'2010-04-09 18:47:00',b'967936297015889926',"b""Anyone looking for a new mascara ? @Maybelline 's total temptation (mint blue tube) is AMAZING. https://t.co/mbSiXNyJSA""",b'en',b'Twitter for Android',b'0',b'None',b'None'
b'kimia',b'kabob_',b'1627',b'3303',b'61',b'19511995',b'False',"b'Los Angeles, CA'",b'2009-01-26 00:05:26',b'967933504326590464',b'@OmgItsGare @ABHcosmetics @norvina1 @amrezy @Maybelline @BenefitBeauty @JeffreeStar @houseoflashes @elfcosmetics Wo\xe2\x80\xa6 https://t.co/79bkGkHUf7',b'en',b'Twitter for iPhone',b'0',b'46815698',b'OmgItsGare'
b'Chelsea Edwards',b'ChelsEdwar',b'2385',b'1465',b'218',b'32220093',b'False',"b'Cape Girardeau, MO'",b'2009-04-17 00:23:39',b'967932475212222469',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/bc0x9qDP8B',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'Morganism',b'notanangel81',b'38395',b'1927',b'1214',b'25043604',b'False',"b'Nevada, USA'",b'2009-03-18 07:49:47',b'967931937984692226',"b""I never thought I'd be going back to a makeup product I used in high school, but the brush that comes with\xe2\x80\xa6 https://t.co/ee6t23iKes""",b'en',b'Twitter Web Client',b'0',b'None',b'None'
b'Brooke the Egg',b'Prettydanfine',b'52943',b'7581',b'3484',b'556771416',b'False',b'Australia',b'2012-04-18 08:49:05',b'967931670929203200',b'@Lourrynoodles @Influenster @Maybelline I looovveee fit me foundation so much!! Same w the concealer! Atm I use a s\xe2\x80\xa6 https://t.co/qocWdGCyIm',b'en',b'Twitter for iPhone',b'0',b'1488539124',b'Lourrynoodles'
b'\xe2\x9a\xaf\xcd\x9bHolly Payne\xe2\x96\xb3\xe2\x83\x92\xe2\x83\x98',b'hpayne901',b'4602',b'1192',b'294',b'108517969',b'False',b'Tennessee',b'2010-01-26 05:17:05',b'967930729576517632',"b'Just spent $10 on @Maybelline Super Stay Matte Ink for my lips to just stick together\xf0\x9f\x98\xad\xf0\x9f\x98\xad it\xe2\x80\x99s not matte ink, it\xe2\x80\x99s st\xe2\x80\xa6 https://t.co/oaG9FxksVz'",b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Dij',b'Kdfwu',b'36807',b'4341',b'538',b'3092161946',b'False',"b'Boston, MA'",b'2015-03-17 04:15:01',b'967929813523722240',b'@Maybelline hasn\xe2\x80\x99t had my shade in the superstay at my cvs everytime I\xe2\x80\x99ve gone in\xf0\x9f\x99\x84',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
b'sheba. sheb.',b'rasheba_',b'42384',b'19678',b'817',b'557344577',b'False',b'Florida',b'2012-04-19 00:42:39',b'967928590355615745',b'@InfluensterVox @Maybelline Love this foundation. Especially for this dry winter we had.',b'en',b'Twitter for iPhone',b'0',b'1252183921',b'InfluensterVox'
b'Taylor Martin',b'Taylor_Martin96',b'76',b'226',b'94',b'325184249',b'False',b'',b'2011-06-27 21:43:04',b'967927720951930881',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'Ash',b'avsthvticAsh',b'12150',b'36732',b'318',b'2683660932',b'False',b'they/them',b'2014-07-27 00:30:05',b'967927589577920512',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'InfluensterVox',b'InfluensterVox',b'28797',b'11062',b'142548',b'1252183921',b'False',b'Influenster Nation',b'2013-03-08 16:34:30',b'967927196311420929',"b'Check out this luminous, dewy skin look! \xf0\x9f\x99\x8b @Maybelline is here to deliver!  \xe2\x9c\xa8 #FitMeDewy https://t.co/B9t1Iyn13M'",b'en',b'TweetDeck',b'0',b'None',b'None'
b'Kaitlyn\xe2\x9c\xa8',b'kaitlyn1970',b'52133',b'86407',b'620',b'2824149412',b'False',"b""Counting Bell's Chest Freckles""",b'2014-10-12 01:52:30',b'967925886841442304',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'Lyssa\xf0\x9f\x92\x95',b'LyssaCain',b'223',b'364',b'45',b'4658144218',b'False',b'Home',b'2015-12-30 22:07:50',b'967925531986550785',"b""These work wonders on my dry skin and I'm now a huge fan \xe2\x9d\xa4\xef\xb8\x8f@Influenster #FitMeDewy @Maybelline #complimentary\xe2\x80\xa6 https://t.co/awHWx90SUr""",b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Stephanie Salinas',b'Caprissunn',b'5962',b'19728',b'200',b'567600881',b'False',b'Los Angeles',b'2012-04-30 22:12:29',b'967925509530136576',b'@capnncass @iluvsarahii @ABHcosmetics @Maybelline @purcosmetics @BenefitBeauty @ColourPopCo Omg thank you so much!\xe2\x80\xa6 https://t.co/nWdk32oVQT',b'en',b'Twitter for iPhone',b'0',b'1849864040',b'capnncass'
b'\xe2\x99\xa1cassandra\xe2\x99\xa1',b'capnncass',b'29307',b'20810',b'348',b'1849864040',b'False',b'flavortown usa',b'2013-09-10 00:27:21',b'967924306003898369',b'@Caprissunn @iluvsarahii @ABHcosmetics @Maybelline @purcosmetics @BenefitBeauty @ColourPopCo Hi your skin is flawless omg\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',b'en',b'Twitter for iPhone',b'0',b'567600881',b'Caprissunn'
b'EwayTae86',b'ETae86',b'29',b'267',b'3',b'919270091883188225',b'False',b'',b'2017-10-14 18:34:03',b'967923990135222277',b'@_MSCLARITY_ @elfcosmetics @Maybelline @COVERGIRL @fentybeauty \xf0\x9f\x98\x8d',b'und',b'Twitter for iPhone',b'0',b'176650610',b'_MSCLARITY_'
b'Garrett Hahn',b'OmgItsGare',b'13988',b'5106',b'21539',b'46815698',b'False',"b'Los Angeles, CA'",b'2009-06-13 03:25:49',b'967922987717423104',b'@georgia_blue_27 @ABHcosmetics @norvina1 @amrezy @Maybelline @BenefitBeauty @JeffreeStar @houseoflashes @elfcosmetics queen',b'en',b'Twitter Web Client',b'0',b'896436778017705985',b'georgia_blue_27'
b'Raven Nicole',b'Raven_Nicole_',b'17089',b'1432',b'1017',b'252354505',b'False',b'',b'2011-02-15 01:07:21',b'967922118154489859',b'Maybelline is really my favorite foundation right now! You don\xe2\x80\x99t have to go broke to be BEAT!!! #FitMeDewy\xe2\x80\xa6 https://t.co/xGjUP2S4Xu',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Youtube: Kekelicious',b'Kekeliciousss_',b'68913',b'14619',b'1669',b'99458569',b'False',b'',b'2009-12-26 08:21:37',b'967921948079554560',b'@Maybelline Superstay Foundation Review \xf0\x9f\x98\x8a https://t.co/yKahLcQFL3 https://t.co/2XZPiBZU5X',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
